,company,job,title,question,answer
164,언제나디자인,IT/웹/통신,"문자로 연락이 오고 이틀 뒤 팀장님과 1:1 면접으로 진행""",전 직장을 그만두고 이직을 하는 이유 / 성격&성향 / 업무능력,딱딱한 분위기가 아닌 1:1 부드러운 형식으로 진행하여 부담감이 느껴지지 않음.
165,(주)에이비일팔공,IT/웹/통신,"채용 프로세스가 빠르고 시원시원하고 좋았습닌다.""",팀원들 중 생산성이 떨어진 팀원이 있다면 어떻게 할 건지? 팀 간 커뮤니케이션은 어떻게 할 건지?,답을 꼭 듣고 싶어 하시는 것 같았습니다!
166,(주)처음소프트,IT/웹/통신,"면접 연락이 와서 바로 날짜 잡고 면접참여하였으며, 당일 바로 합격 통보받았습니다.""",경력 관련 질문 및 독서토론 진행하는데에 대한 의견 그 외에 딱히 기억나는 질문은 없었음,크게 부담스러운 면접은 아니였으며 물어보는대로 맞춰서 편하게 대답하였음
167,(주)반스토리,IT/웹/통신,"먼저 스몰토크를 던져주기도 하시고 해서 긴장하지 않는 상태로 면접에 임할 수 있었고 간단한 질문과 전공 관련 시험(정말 간단함)을 봤다.""",일을 시작하면 좀 바쁠 수도 있으니 열심히 할 수 있겠느냐...라는 등의 질문. 질문같은 경우는 진짜 스몰토크만 했고 나머지 역량은 쪽지시험을 통해 봄.,다른 곳에서는 느껴보지 못한 편안함을 느꼈다. 압박면접 전혀 없고 지원자 배려를 중요하게 생각하시는듯.
168,(주)링키지랩,IT/웹/통신,"이메일과 전화로 면접 합격 연락 옴.
면접 분위기 매우 편안함. 여태까지 면접 봤었을 때 분위기랑 다르게 편안한 분위기라 준비한 모든 것들은 편안하게 어필 가능

보통 면접자만 어필하는 경우가 많은데 여기...""",이 회사가 아무래도 장애인 표준 사업장이라 근무시 장애인들과 근무해야 하는 부분에 대해서 어떻게 생각하냐고 묻는 질문이 있었음. 처음 이런 곳에서 근무라 어떻게 시스템이 돌아가는지 궁금하다고 물아보니 어떤 식으로 장애인들과 근무하는지 세세히 답변해주셔서 내가 일할 때 어떻게 해야할지 판단내리기 좋았음,보통 다른 면접들은 이 회사가 어떻게 굴러가는지 모르고 대략적인 형태만 알랴주는데 이 회사는 쌍방으로 소통하는 느낌이 있었음. 면접자가 회사에 대해서 잘 모를 수 있으니 회사를 소개시켜주고 덩달아 나도 나에대해 소개할 수 있는.. 쌍방 소통이 가능한 면접이었습니다.
169,(주)네임드스튜디오,IT/웹/통신,"서류 합격 발표까지 일주일 걸렸습니다.""","이전 회사에 대한 질문 - 퇴사이유
회사의 핏과 맞는지에 대한 질문
해당 기업을 어떻게 알게됐는지에 대한 질문","업무가 많아보였다. pt 준비하는 짧은시간 동안 계속해서 업무이야기를 했다.
면접 결과는 알려주지 않음"
170,(주)에이프릴세븐,IT/웹/통신,"자유로운 분위기 속에서 전문영역 질의응답 내용 진행 하였습니다""","에이프릴세븐에서 가장 하고 싶은 일은 무엇이며, 성장을 도모하기 위한 방향은 무엇일까요?","자유로운 분위기 속에서 날카로운 질문 등이 이뤄졌으며, 입사하고 싶다는 생각이 들었음."
171,(주)인터비즈,IT/웹/통신,"나름 편안한 분위기에서 진행
면접은 3:1로 진행
회사에서 뭘하고싶은지 같은 회사에 들어와서의 질문들을 많이 함""","제출한 서류 위주로 물어봄
’입사한다면?‘의 질문들을 많이 물어봄
회사 비교, 분석에 대한 질문을 물어봄","면접시간은 2-30분정도
자세하게 질문한다
회사에대한 질문을 많이 한다"
172,(주)엘박스,IT/웹/통신,"면접 자리에서 라이브코딩 했고 인터뷰가 꽤 길었던 기억""",이전 프로젝트에러 힘들었던 경험이나 극복했던 과정 등 설명,"경험과 가치관 중심으로 설명
면접본지 오래되었지만 나름 좋은 인상으로 남아있다"
173,(주)액션파워,IT/웹/통신,"포트폴리오를 화면에 띄워놓고 면접자분이 궁금하셨던 부분을 물어보심. 친절하고 편안한 대화방식으로 진행되지만 예리한 질문들이 들어옴""",이 프로젝트에서 어떤 성과를 어떻게 냈는지 설명해달라고 하심,전체적으로 따뜻하게 맞이해주시고 사무실 분위기도 좋았습니다. 꼭 가고싶었는데 결과가 안좋아서 아쉬웠어요
174,(주)리버스랩,IT/웹/통신,"대면인터뷰1회, 분위기는 좋았습니다. 편안한 분위기속에 진행하고자 하는 의지가 보여 괜찮았어요.""","그동안 했던 직무, 주말 로테이션 출근 가능여부, 입사시 모두가 바쁠때엔 어떻게 업무 진행할거냐","당시 이사, 팀장, 인사팀장 으로 이루어져 조금 너무 많은 사람들이 들어온거 같아요. 지금생각하면 이사님은 왜 들어오신지 모를 ㅎㅎ"
175,아날로그플러스(주),IT/웹/통신,"크게 어렵진않음 스타트업에 지원한 이유, 어떤 업무능력 갖고 있는지 물어봄""",많은 업무를 할수있는데 다 해볼 수 있냐 등의 적응능력을 물어봄,"면접 분위기는 무겁지않고 유쾌했으며, 인사담당자와 대표님 모두 좋아보이긴함"
176,디뉴미디어,IT/웹/통신,"질문 받는 타임 후 질문할 타임이 있어서
면접자도 회사에 대해서 더 알 수 있음""","전 직장에서 내가 잘했던 일과 좋아했던 일은?
광고와 홍보의 차이는?","면접 분위기는 편안함
채용공고에 직무에 대해 자세히 안나와서 질문을 많이 함"
177,(주)박스풀,IT/웹/통신,"차에서 화상면접 진행, 퇴사 사유를 믿을 수 있게 하려면 어떻게 해야 하죠?""","차량에서 받으셔서 양해 구하시는 내용,
짧은 경력들의 사유와 재차 말씀드린 솔직한 퇴사 사유에 거짓말인지 아닌지 모르겠다고 하셨습니다","차량에서 받으신 것부터 면접에 대한 예의는 벗어났다고 생각했는데, 나머지 질문은 대면에서 해라, 퇴사 사유를 믿을 수가 없다고 하신 건 이 기업의 첫 면접에서 무례하다 느꼈습니다. 면접 후 갈 의사 없다 말씀드리려다 대표님이신지, 부장님이신지 소개가 없으셔서 차마 연락은 안 보냈지만 정말 어떤 회사인지 알 것 같았네요."
178,(주)신신엠앤씨,IT/웹/통신,"사람인으로 이력서 접수 및, 이력서 접수 후 빠른 면접일정을 잡아 대면 면접을 보게되었습니다. 대면 면접후에 합.불합격 통보가 날아오는데 오랜시간은 걸리지 않았고 면접은 편안하게 1층에 마련된 카페에서...""","직장상사와 트러블이 발생했을때의 처리방식, 직장 동료들과 어우라지는데 본인의 강점 및 약점, 전자기기를 취급하다보니 전자기기에 대한 기본적인 지식 및 관심도.","일의 전문성을 우선으로 보는것보단, 직장 동료들과의 원활한 커뮤니케이션 능력이 있는지를 중점으로 보는듯한 느낌이였습니다."
179,휴먼정보(주),IT/웹/통신,"근처 공공기관에 있는 카페에서 면접을 진행했음. 이력서를 보고 학력/자격증/경험 위주로 물어봄.""","대표이사, PM 두분이서 면접을 봤고 주로 이력서 위주의 물어보고 그 이후로는 근무에 관한 설명을 받음.",기술보다는 근무지에 오래 있을지 순환근무 가능한지 물어봤음.
180,(주)메디밸류,IT/웹/통신,"무슨일을 해왔는지 앞으로 입사하면 하게될 일들을 긍정적인 분위기에서 면접을 함""","출퇴근이 괜찮은지 , 과거에 ~일을 했는데 그게무슨일이였는지, 만약에 일을 재촉하며 마무리하라는 상사가있을경우 어떻게대처할것인지",과거에무슨일을했는지와 질문에대한 자기생각을 편하게말하면된다
181,(주)웰데이타시스템,IT/웹/통신,"대표자가 연락해서 오프라인1차면접. 2차 전무 유선면접. 대표자 인맥으로 입사하면 면접없이 입사 가능.""","대표자가 말더듬이 심한 편이라 크게 기억에 남는 질문은 없음. 이거저거 두서없이 물어보는 편인데, 이미 뽑을지말지 마음으로 정하고 본인한테 대들 상인지 아닌지를 보는 듯 함. 프리랜서도 많이 쓰는 편인데, pm/po 직군은 대부분 사고나서 감당못할 플젝투입용이라 권한없고 직함만 임원인 나이많은 개발자들 주로 데려다 쓰는 듯.",대표자 말더듬이 심하고 질문이 들쑥날쑥이라 소통이 쉽지 않음. 질문내용자체는 별거 없었던걸로 기억함
182,"salesforce.com, inc.",IT/웹/통신,"HR 리쿠르트 분들이 빠르게 면접 제의 해주시고 면접자가 누구인지 말씀도 해주시며 아주 수월하게 진행 됨""",세일즈포스의 미션은 무엇이냐? 여기와서 무엇을 하고 싶은가?,아주 프로페셔널 하게 느꼈으며 피드백도 좋아서 무난한 면접
183,(주)업스테어스,IT/웹/통신,"서류지원-대면 면접-합격자 발표 확인""","퇴사 사유
중고폰 구매는 해봤는지?
서비스에서 개선할 사항은 무엇이 있을지?","난이도는 어렵지 않았음. 하지만 면접에 늦게 들어와서 똑같은 말을 반복해서 하게 만드는 면접관의 불성실한 태도와 채용 공고와 전혀 다른 근무 환경, 조건에 매우 당황했음. 채용공고에서 안내한 근무지 및 면접 장소로 안내받은 장소가 아예 다른 건물. 근거리도 아니고 골목을 몇 개 더 가야하며 매우 협소하고 불편한 환경이었음.
처음 보는 티가 나는..."
184,(주)퓨쳐플랜,IT/웹/통신,"면접본지 꽤 지나서 상세하게 기억은 안 나지만 대표와 수석개발자와 면접 봤다""",팀장급 개발자는 어느 정도 배웠는지 프로젝트로 뭘했는지 정도만 물어봤고 대표는 성격을 이것저것 묻더니 상단에 뭔가 메모했음,잘보니까 mbti 쓰더라..ㅎ 그래서 합격하고 안 갔음
185,비온시이노베이터(주),IT/웹/통신,"기본적인 정보 물어보고 무슨일하는지 물어보고 나오라 함.""","파견도 보내는데 가능하겠냐?, 왜 이직하려하느냐, 그외 기본적인 사양",무난한 면접
186,(주)유비윈,IT/웹/통신,"처음에 간단하게 전화면접 진행. 사무실 방문 후 총괄이사님이랑 1대 1 면접. 꼬리를 무는 질문이 있었고 회계나 총무,재무 관련 업무를 잘 모르시는 느낌을 받음.""","전직장 퇴사 이유
전직장에서 어떤 업무를 주로 했는지
세무사사무실이랑 직접 컨택해봤는지","면접 분위기는 편안했고 나쁘지 않았음
총괄이사님이 젠틀한 이미지라 답변하기도 괜찮았음
다만 총괄이사님이 업무 관련 내용을 잘 모르셔서 업무에 대해 원하는 답변은 얻기 힘들었음"
187,(주)디투리소스,IT/웹/통신,"구직사이트에 지원 후 얼마 지나지 않아 유선으로 연락옴.""",깊은 부분을 물어보지는 않았다. 기억나는건 트러블이 생겼을 때 어떻게 대처하는지?,무난한 느낌.
188,(주)콜버스랩,IT/웹/통신,"1차면접으로만 진행이 되며, 4대 1의 면접형태로 진행된다.""",가장 주도적으로 업무를 진행하여 이루어 낸 경험이 있는가?,답변을 할때 편안하게 할 수 있도록 해주셨고. 압박 되지 않은 환경이었다
189,오드엠(주),IT/웹/통신,"부사장님과 팀장님으로 2:1 면접
압박분위기없이 편안하게 진행""","이전 직장에서 힘들었던 점
앞으로 하고싶은 업무
스트리스 해소법","솔직하게 생각대로 얘기했고
잘들어주셔서 좋았습니다
좋은 면접 시간이었습니다"
190,(주)블록체인컴퍼니,IT/웹/통신,"어떤 업무를 맡았는지 개발경험 등 경력기술서에 있는 내용 물어봄
타 부서와의 협업 혹은 커뮤니케이션은 어떻게 할 것인지, 트러블 발생 시 어떤 조치를 취할 것 인지 등 커뮤니케이션을 중점적으로 물어봄""",신입들 케어가능한지? 신입들과의 소통은 어떻게 할 것인지? 그 외 타부서와의 협업 혹은 커뮤니케이션은 어떤 식으로 할 것 인지?,중간관리자 역할 부재 및 포지션 필요
191,네오폰스(주),IT/웹/통신,"대표, CTO, 인사담당자님과 3:1로 면접을 보았습니다. 면접 후 일주일 내 문자로 합격여부 연락이 왔습니다.""","1. 지금까지 작업해 온 것들 중 가장 보람되었던 작업은 무엇인가?
2. 본사의 서비스에 대해 알고 있는지? 알고 있다면 어떻게 생각하는지?
3. 지금 살고 있는 지역이 어디인지","경북대학교 병원 내 위치한 사무실에서 면접을 봤습니다.
병원에서 면접을 본 경우가 처음이라 생소했습니다."
192,(주)에이프리카,IT/웹/통신,"ㆍ 회사 방문했는데 인사담당자분께서 친절하게 안내해주셨음.
ㆍ 면접관 3명""","자기소개 / 이전 회사 팀원 수 / 잡플래닛 2점인거 알면서 왜 지원했는지 / 면접이 끝나갈 무렵 a4용지, 지우개, 연필을 주면서 1시간 줄테니 수필을 써보라고 함. 주제는 그 자리에서 얘기해주는데 '세상에서 가장 행복했던 순간', 취미, 겨울? 등등 주제는 그 자리에서 정해줌 ㅋ



5.","사전에 안내받은 것도 없었는데 1시간 줄테니 수필써보라고하고, 수필 주제도 그 자리에서 장난식으로 아무거나 생각나는 거 말하는거 보고 당황스러웠음.. 아무리 콘텐츠마케터 직무에 지원한거라지만 이게 맞나 싶네요."
193,마이뱅크(주),IT/웹/통신,"1:n 면접 궁금한 질문 준비하신 것 물어보셨고 긴장하면서 봤지만 분위기는 좋았고 내가 해온 것과 자신감만 보고 채용하신것 같았음""",너 잘하냐는 질문에 잘 한다고 대답했고 흡족하신 표정들과 좋은느낌 그리고 합격,"특정한 몇 사람의 마음에 들면 합격하는 듯 개발쪽은 그쪽 결정권자, 나머지는 또 그쪽 결정권자"
194,(주)에스비시스템즈,IT/웹/통신,"최초 연락 후 일주일 후 면접 2주만에 입사""","이전에 어떤일을 했는가
정부기관이랑 일해봤는가
잡다한 개발지식 질문",그냥저냥 평범한 면접
195,(주)렌딧,IT/웹/통신,"헤드헌터 통해서 면접 보게 되었고, 해당 팀의 팀장과 팀원이 직접 면접관으로 나온 듯 했다.""","이직 이유, 지난 직장에서의 업무 경험, 앞으로 하고 싶은 일","결과적으로 불합격하였으나, 나도 이 면접으로 배워가는 부분이 많았다
특별히 압박 면접을 하는 느낌은 아니었고 아무래도 스타트업의 특성상 바로 업무에 투입이 되어야 하기 때문에 해당 업무에 대한 어느정도 숙련된 사람을 뽑고자 하는 듯했다.
나도 면접자로서 여러 질문을 했는데 그에 대해 상세한 답변을 잘 해주셔서 나중에 역량을 키운다면 다시..."
196,디자인 찾음,IT/웹/통신,"연락을 받고 사무실에 방문하자 인근 카페로 이동해서 면접 진행 1:1 면접으로 편하게 진행되고 압박 질문같은건 따로 없었다""","디자인 업무 외 다른 업무를 겸하는 것에 대한 반응, 연봉을 조금 낮추고 입사하는 것에 대한 반응, 블로그 포스팅에 대한 이해도",디자이너 면접보단 블로그 포스팅 업무가 가능한 직원을 우선적으로 뽑는 느낌이 강했다
197,(주)에듀서브,IT/웹/통신,"면접을 본 뒤, 합격연락이 와서 출근날짜를 합의봤다.""","이력서를 위주로 질문, 경력에 대해, 포트폴리오 질문",그냥 그랬다.
198,호두에이아이랩(주),IT/웹/통신,"코로나 시국에 화상 면접으로 진행됐으며 1차 면접 진행 후 임원 면접 진행""","spirng Ioc 컨테이너에 관한질문, 기초적인 CS 질문, 리더형인지 아닌지",면접은 전과정이 화상으로 진행됬고 괜찮았습니다.
199,(주)아이티에스컨버젼스,IT/웹/통신,"급하게 불러서 가면 대표의 자기자랑을 한시간 이상 듣고있다가 맞장구 잘 쳐주고 대단하다고 띄워주면 끝남
최악의 면접경험이었음 당연하지만 면접비 이딴거 없음""","자기개발 하는것, 회사에서 주는 연봉과 희망연봉이 다르다면","책 자쥬 읽는다고 대답함, 연봉은 그냥 주는대로 받겠다고 함"
200,(주)텐큐브,IT/웹/통신,"로켓펀치로 지원함. 화상면접 3:1로 진행""","1. 프로젝트 관련 질문
2. 개발외적으로 좋아하는거 있는지
3. 단점이 무엇인지","대표가 좀 이상함

꼬리물기를 통한 일관성일치 여부질문 vs 그냥 비아냥이랑 차이를 모르는듯?
계속 진짜 좋아함?(피식) 아닌거 같은데?(피식) 하는 느낌의
뉘앙스와 표정으로 질문함.
본인이 아니라고 생각하면 그냥 속으로 아니라고 생각하면 되는데
굳이굳이 티를 내야하는 성격인듯 ㅋㅋ

그리고 마지막에 신입개발자로들어오면 어떤 영향을..."
201,(주)엔젤스윙,IT/웹/통신,"기술 면접을 통과했는데 왜 최종 면접을 거절당하죠?""","기술 면접 통과하셨습니다, 안타깝게 최종 면접은 불가능합니다, 수고하셨습니다","채용 시스템에 문제가 많다고 생각이 들었고, 채용 시스템에서부터 문제면, 나머지는 안 봐도 알 거 같았어요. 미리 거르게 해주셔서 감사합니다."
202,(주)깃플,IT/웹/통신,"화상면접, 1차면접(코딩 테스트 포함)""","맥북을 주면서 간단한 과제에 대해 코딩 요청
경험했던 서비스에 대한 이야기",일반 개발회사와 다르지 않게 평범했다고 생각합니다.
203,(주)키너스,IT/웹/통신,"회의실에서 대표와 면접 진행
관련업무 질문은 없었다
인성적인 질문이 주""","담배피냐는 질문에 그렇다고 하니까 대뜸 담배를 주면서 피라고 권유
괜찮다고 여러번 말했지만 오히려 화를 냄",거르자
204,(주)에이아이에스,IT/웹/통신,"이력서와 포트폴리오로 서류 전형 합격하고 며칠 뒤 연락와서 면접 진행됨""",주로 동작 원리에 대한 질문이 많았음. 개발할 당시에는 너무 당연하기 생각하고 넘어갔던 부분들이었는데 막상 질문을 받으니 아차 싶었음. 면접 이후 받은 질문들 다시 찾아보면서 공부가 되었음,모르면 모른다고 답변하고 최대한 아는 선에서 답변하려고 노력함. 면접관님께서 힌트 주시기도하고 이것 저것 얘기해주시는데 내가 주워먹질 못해 부끄러웠음 면접 끝나고 찾아보니 너무 기본기였고 공부가 되었음
205,에프엔에스(주),IT/웹/통신,"문자로 면접 날짜 받음
회사 와서 대기하다 면접 진행
팀장 대 면접자 1:1면접
일주일 내 합불 확인 가능""","마케터로서 가장 중요하다고 생각하는
능력은 무엇인가요?","PPT, 발표, 글쓰기 등 자기 생각에 맞는 답변을
논리적으로 전개한다면 충분히 좋은 인상을 남길 수 있을 것 같음"
206,(주)정글엠앤씨,IT/웹/통신,"2:1 면접이었고 직무 담당자가 들어와서 면접보진 않았음 디자인 분야인데 마케터부장님&인사팀 이렇게 들어와서 면접봄 분위기는 편안하게 해주려고 하시는 분위기 면접 후 이번주 안에 연락준다고 했는데 그날 바로...""",옛날이라 기억은 잘 안남 회사 홈페이지 들어가봤느냐 홈페이지에서 가장 기억에 남는 브랜드는 어떤것이 있는지 여쭤보셨음,의외로 디테일한것들 많이 물어보니까 준비 잘해가야함
207,유파운드(주),IT/웹/통신,"온라인으로 지원했고 저녁 6시쯤에 문자가 와서 일정을 잡고 면접 보았음,""","평이한 질문.
지원동기 / 희망연봉 / 입사가능한 날짜
그리고 대부분은 이력서를 바탕으로 질문함","생각하는데로 편하게 얘기했고 그것이 페인이 아니었나....
가자마자 자사의 양식을 줘서 작성했는데, 질문이 너무 추상적이라 뭘 적어야할지 모르겠다는 생각이 들었다. (예를 들어 리더쉽은? , 건강 , 자기계발?)"
208,(주)파워이십일,IT/웹/통신,"서류 제출 - 면접 일정 조율 - 본 면접.
연락 온 그 다음주에 면접 진행했습니다.""",글쎄요. 직무 지원 동기나 이전 경력에 대한 간단한 요약과 스펙 관련 질문하셨습니다.,합불 연락은 따로 받지 못한 채 공고가 새로 올라온 것을 봤을 때 불합격으로 봐야겠죠.
209,(주)와이즈인컴퍼니,IT/웹/통신,"지원하고 일주일 안에 연락이 왔고 3대2(면접관2)로 면접 진행함""",너무 오래돼서 기억은 잘 안나지만 실제 업무에 사용되는 기술을 활용할 수 있는 질문이 주를 이루었던 것 같음,타 면접과 크게 다르지는 않아서 특별하게 준비할건 없다고 생각함
210,한국컨텐츠인프라(주),IT/웹/통신,"편안하게 대화하듯이 했습니다. 면접관분이 굉장히 좋으신분 같았어요.
제가 쌩신입이다보니까 제로베이스부터 가르치려는 마인드 같았어요.
기술쪽은 안물어봤어요.""","1. 졸업하고 공백기 동안 뭐했는지?
2. 운전면허 가지고있는지?","진입장벽도 낮고, 들어가면 잘가르쳐주실것같았어요. 저는 다른회사 출퇴근거리가 더 가까워서 거절했지만, 만약 그게 아니였으면 여기 들어갔을것같아요."
211,(주)올인닷컴,IT/웹/통신,"대표 면접만 진행, 사무실 분위기 삭막. 사옥 있음""","전 회사 업무, 근무기간 등
업무 가능 부분
경력 기간",비전문적이라는 느낌
212,(주)리치플래닛,IT/웹/통신,"헤드헌터를 통한 지원 후 면접 연락 받음.
면접관 분들이 매우 많이 들어 오셔서 놀랬음.
한 명 빼고는 다들 매우 좋게 대해주심""","평이한 질문들 이었어서 딱히 기억에 남진 않음.
우리가 앞으로 하려는 서비스 방향이 뭐일거 같냐길래 외부에서 봤을때 정확히 알 순 없지만 이러이러한거 같다고 답변.

어떤 질문인지 기억은 안나는데 빌런 한명이 비꼬듯이 회사가 당연히 다그런거 아니냐며 비웃던건 기억 남",전체적으로 좋고 편안한 분위기였음 (한명 빼고)
213,(주)퀘스처너스,IT/웹/통신,"담당자 메일 컨택 후 일정 어레인지, 대표 직속부서 라서 1차 면접으로 갈음 됨.""","AP가 무엇인지 아는지? 총무로서 중요하고 생각하는 것, 바닥에 쓰레기가 떨어져있다면?",나름대로 해당 직무에 관심과 원하는 바를 정리하고 면접을 진행한다.
214,바이카(주),IT/웹/통신,"대표면접 보려고 도착했는데 대표는 늦었음에도 담배피고 천천히 들어옴""","왜 지원하려고 하느냐
언제부터 입사 가능하냐
실로 무난한 질문뿐입니다",이력서 토대로 준비만 하면 됩니다
215,(주)넥스트시스템,IT/웹/통신,"편안한 분위기에서 가벼운 질문과 함께 지원한 동기와 어떻게 하다가 지원 하게 되었냐에 대한 답변을 하고 기술면접으로 몇가지 테스트를 보고 합격하게 되었습니다.""",SI다 보니 파견을 가게되면 지방으로 가게 될수도 있는데 갈 수있냐와 불가피한 상황에서 야근이 가능한지 중간에 그만두지 않을 수 있냐 라는 질문,답변은 준비해 간 그 틀 안에서 대부분 나와서 잘 하였고 모르는 것들도 간혹 있었는데 얼버무리는 것보다 모른다하였는데 그럼에도 불구하고 편안하게 잘 해주는 면접분위기였습니다.
216,(주)자버,IT/웹/통신,"면접 예상 시간 안지킴
말하면서 비웃는듯한 느낌 제공
이력서 확인 안하고 면접 들어옴""","- 자버가 무슨 회사인지?
- B2B 무엇인지 아는지?
- 좋아하는 유튜버 왜 좋아하는지","이력서를 전혀 안보고 들어오시더라구요..
이력서에 적어둔 사항 다시 물어봐서 굳이.. 이런느낌?
그리고 열정을 엄청 강요해서 입사하기 싫을 정도
자버에 미친자를 채용하고 싶으신 듯"
217,포트릭스(주),IT/웹/통신,"간단하게 회사 직원 몇분이 들어와서 N:1 형태로 면접을 봄""","실제 그렇게 기억에 남는 질문은 많지 않았는데 기억남는건 기술적인 질문에서
실제 취약점 진단 시 어떤 방식으로 접근을 하는지에 대해서 질문을 줌",그냥 편안하게 볼 수 있는 면접이였음
218,(주)파인스테이,IT/웹/통신,"채용사이트 입사지원 - 1차면접(팀장) - 2차면접(대표)""","계열사 회계할 수 있는지, 외부감사 조건, 인생에 중요하게 생각하는 것",22년도에 면접을 봤는데 정돈이 안 된 느낌이였습니다. 사람도 없고 컴퓨터 기기 같은 것도 없었습니다. 딱히 좋지도 나쁘지도 않았습니다.
219,튠시스템(주),IT/웹/통신,"온라인 지원
면접보라고 전화옴
사담 느낌으로 면접 봄
합격했다고 언제까지 오라옴
채용""","기억남는 질문 없음.
사는 집 어디냐, os 뭐 다를 줄 아냐 등 간단한 질문만 물어봄.","뻔한 대답으로 면접 답변함.
이거 대답 못하는사람 없겠지?"
